generic_name,display_name,reaction_term,count
escitalopram,Escitalopram (Lexapro),ANGIOEDEMA,450
escitalopram,Escitalopram (Lexapro),INJECTION SITE REACTION,450
escitalopram,Escitalopram (Lexapro),RESTLESS LEGS SYNDROME,450
escitalopram,Escitalopram (Lexapro),BLOOD POTASSIUM DECREASED,449
escitalopram,Escitalopram (Lexapro),FULL BLOOD COUNT ABNORMAL,445
escitalopram,Escitalopram (Lexapro),SOPOR,445
escitalopram,Escitalopram (Lexapro),WHITE BLOOD CELL COUNT INCREASED,444
escitalopram,Escitalopram (Lexapro),TARDIVE DYSKINESIA,443
escitalopram,Escitalopram (Lexapro),INJECTION SITE BRUISING,442
escitalopram,Escitalopram (Lexapro),DYSURIA,440
escitalopram,Escitalopram (Lexapro),DYSPNOEA EXERTIONAL,439
escitalopram,Escitalopram (Lexapro),ADVERSE EVENT,437
escitalopram,Escitalopram (Lexapro),APHASIA,434
escitalopram,Escitalopram (Lexapro),EXPOSURE DURING PREGNANCY,433
escitalopram,Escitalopram (Lexapro),OSTEOPOROSIS,433
escitalopram,Escitalopram (Lexapro),DRY EYE,428
escitalopram,Escitalopram (Lexapro),COLITIS ULCERATIVE,427
escitalopram,Escitalopram (Lexapro),TREATMENT FAILURE,425
escitalopram,Escitalopram (Lexapro),ASCITES,424
escitalopram,Escitalopram (Lexapro),CARDIAC FAILURE,419
escitalopram,Escitalopram (Lexapro),FLUID RETENTION,419
escitalopram,Escitalopram (Lexapro),INJECTION SITE PRURITUS,419
escitalopram,Escitalopram (Lexapro),DELUSION,418
escitalopram,Escitalopram (Lexapro),"HALLUCINATION, AUDITORY",418
escitalopram,Escitalopram (Lexapro),APATHY,417
escitalopram,Escitalopram (Lexapro),HEART RATE DECREASED,414
escitalopram,Escitalopram (Lexapro),HEAD DISCOMFORT,413
escitalopram,Escitalopram (Lexapro),ORTHOSTATIC HYPOTENSION,413
escitalopram,Escitalopram (Lexapro),PANCYTOPENIA,413
escitalopram,Escitalopram (Lexapro),MENTAL IMPAIRMENT,412
escitalopram,Escitalopram (Lexapro),RESPIRATORY TRACT INFECTION,411
escitalopram,Escitalopram (Lexapro),ARTHROPATHY,410
escitalopram,Escitalopram (Lexapro),THERAPY NON-RESPONDER,407
escitalopram,Escitalopram (Lexapro),PHOTOPHOBIA,406
escitalopram,Escitalopram (Lexapro),DEVICE ISSUE,403
escitalopram,Escitalopram (Lexapro),ACCIDENTAL OVERDOSE,401
escitalopram,Escitalopram (Lexapro),THINKING ABNORMAL,401
escitalopram,Escitalopram (Lexapro),SLEEP DISORDER DUE TO A GENERAL MEDICAL CONDITION,400
escitalopram,Escitalopram (Lexapro),POOR QUALITY SLEEP,398
escitalopram,Escitalopram (Lexapro),RENAL FAILURE ACUTE,396
escitalopram,Escitalopram (Lexapro),DEMENTIA,395
escitalopram,Escitalopram (Lexapro),INTERVERTEBRAL DISC PROTRUSION,395
escitalopram,Escitalopram (Lexapro),BLISTER,394
escitalopram,Escitalopram (Lexapro),DERMATITIS ATOPIC,392
escitalopram,Escitalopram (Lexapro),DEVICE DISLOCATION,392
escitalopram,Escitalopram (Lexapro),THERAPEUTIC RESPONSE DECREASED,390
escitalopram,Escitalopram (Lexapro),IMPAIRED QUALITY OF LIFE,389
escitalopram,Escitalopram (Lexapro),MALIGNANT NEOPLASM PROGRESSION,388
escitalopram,Escitalopram (Lexapro),DRUG EFFECT DECREASED,386
escitalopram,Escitalopram (Lexapro),UNDERDOSE,384
escitalopram,Escitalopram (Lexapro),INFUSION RELATED REACTION,382
escitalopram,Escitalopram (Lexapro),HYPERGLYCAEMIA,381
escitalopram,Escitalopram (Lexapro),HAEMOPTYSIS,375
escitalopram,Escitalopram (Lexapro),HIP FRACTURE,375
escitalopram,Escitalopram (Lexapro),MOVEMENT DISORDER,374
escitalopram,Escitalopram (Lexapro),INAPPROPRIATE ANTIDIURETIC HORMONE SECRETION,373
escitalopram,Escitalopram (Lexapro),INJECTION SITE SWELLING,370
escitalopram,Escitalopram (Lexapro),PULMONARY OEDEMA,370
escitalopram,Escitalopram (Lexapro),FEBRILE NEUTROPENIA,369
escitalopram,Escitalopram (Lexapro),END STAGE RENAL DISEASE,362
escitalopram,Escitalopram (Lexapro),ILL-DEFINED DISORDER,362
escitalopram,Escitalopram (Lexapro),RED BLOOD CELL COUNT DECREASED,362
escitalopram,Escitalopram (Lexapro),MOOD ALTERED,361
escitalopram,Escitalopram (Lexapro),UNRESPONSIVE TO STIMULI,360
escitalopram,Escitalopram (Lexapro),FEELING JITTERY,358
escitalopram,Escitalopram (Lexapro),BIPOLAR DISORDER,357
escitalopram,Escitalopram (Lexapro),CYSTITIS,357
escitalopram,Escitalopram (Lexapro),FREQUENT BOWEL MOVEMENTS,356
escitalopram,Escitalopram (Lexapro),ECONOMIC PROBLEM,354
escitalopram,Escitalopram (Lexapro),RASH ERYTHEMATOUS,354
escitalopram,Escitalopram (Lexapro),RENAL INJURY,354
escitalopram,Escitalopram (Lexapro),NODULE,353
escitalopram,Escitalopram (Lexapro),HAEMATOMA,352
escitalopram,Escitalopram (Lexapro),OBESITY,349
escitalopram,Escitalopram (Lexapro),RIB FRACTURE,347
escitalopram,Escitalopram (Lexapro),ARTERIOSCLEROSIS,344
escitalopram,Escitalopram (Lexapro),STAPHYLOCOCCAL INFECTION,344
escitalopram,Escitalopram (Lexapro),TRANSIENT ISCHAEMIC ATTACK,342
escitalopram,Escitalopram (Lexapro),HAEMORRHAGIC STROKE,341
escitalopram,Escitalopram (Lexapro),THROAT IRRITATION,338
escitalopram,Escitalopram (Lexapro),FIBROMYALGIA,336
escitalopram,Escitalopram (Lexapro),MIDDLE INSOMNIA,336
escitalopram,Escitalopram (Lexapro),PSYCHOMOTOR HYPERACTIVITY,336
escitalopram,Escitalopram (Lexapro),ANAPHYLACTIC REACTION,335
escitalopram,Escitalopram (Lexapro),MYDRIASIS,335
escitalopram,Escitalopram (Lexapro),LEUKOPENIA,334
escitalopram,Escitalopram (Lexapro),ACNE,333
escitalopram,Escitalopram (Lexapro),DEVICE MALFUNCTION,333
escitalopram,Escitalopram (Lexapro),DYSSTASIA,333
escitalopram,Escitalopram (Lexapro),GASTRIC DISORDER,333
escitalopram,Escitalopram (Lexapro),EXTRAPYRAMIDAL DISORDER,331
escitalopram,Escitalopram (Lexapro),PARKINSON^S DISEASE,331
escitalopram,Escitalopram (Lexapro),MUSCLE RIGIDITY,330
escitalopram,Escitalopram (Lexapro),TUBULOINTERSTITIAL NEPHRITIS,330
escitalopram,Escitalopram (Lexapro),GENERALISED OEDEMA,329
escitalopram,Escitalopram (Lexapro),LIBIDO DECREASED,329
escitalopram,Escitalopram (Lexapro),OBSTRUCTIVE AIRWAYS DISORDER,328
escitalopram,Escitalopram (Lexapro),THERAPEUTIC PRODUCT EFFECT DECREASED,326
escitalopram,Escitalopram (Lexapro),VAGINAL HAEMORRHAGE,323
escitalopram,Escitalopram (Lexapro),LYMPHADENOPATHY,322
escitalopram,Escitalopram (Lexapro),RESPIRATORY ARREST,322
escitalopram,Escitalopram (Lexapro),DRUG EXPOSURE DURING PREGNANCY,321
escitalopram,Escitalopram (Lexapro),INFLAMMATION,320
escitalopram,Escitalopram (Lexapro),CEREBRAL HAEMORRHAGE,318
escitalopram,Escitalopram (Lexapro),FUNGAL INFECTION,318
escitalopram,Escitalopram (Lexapro),GAIT INABILITY,318
escitalopram,Escitalopram (Lexapro),INCREASED APPETITE,318
escitalopram,Escitalopram (Lexapro),INJECTION SITE HAEMORRHAGE,318
escitalopram,Escitalopram (Lexapro),BLOOD CREATINE PHOSPHOKINASE INCREASED,317
escitalopram,Escitalopram (Lexapro),GASTRITIS,317
escitalopram,Escitalopram (Lexapro),HEPATIC STEATOSIS,316
escitalopram,Escitalopram (Lexapro),PAIN IN JAW,315
escitalopram,Escitalopram (Lexapro),LIMB INJURY,314
escitalopram,Escitalopram (Lexapro),OCULAR DISCOMFORT,311
escitalopram,Escitalopram (Lexapro),VIRAL INFECTION,310
escitalopram,Escitalopram (Lexapro),EPILEPSY,309
escitalopram,Escitalopram (Lexapro),HYPERKALAEMIA,309
escitalopram,Escitalopram (Lexapro),HYPERLIPIDAEMIA,309
escitalopram,Escitalopram (Lexapro),RENAL DISORDER,309
escitalopram,Escitalopram (Lexapro),LOSS OF LIBIDO,308
escitalopram,Escitalopram (Lexapro),SINUS TACHYCARDIA,307
escitalopram,Escitalopram (Lexapro),SKIN DISCOLOURATION,306
escitalopram,Escitalopram (Lexapro),FOOT FRACTURE,304
escitalopram,Escitalopram (Lexapro),INTERNATIONAL NORMALISED RATIO INCREASED,304
escitalopram,Escitalopram (Lexapro),BLOOD TRIGLYCERIDES INCREASED,303
escitalopram,Escitalopram (Lexapro),WRONG TECHNIQUE IN DRUG USAGE PROCESS,301
escitalopram,Escitalopram (Lexapro),EYE IRRITATION,300
escitalopram,Escitalopram (Lexapro),NERVOUS SYSTEM DISORDER,300
escitalopram,Escitalopram (Lexapro),BLOOD ALKALINE PHOSPHATASE INCREASED,297
escitalopram,Escitalopram (Lexapro),RETCHING,297
escitalopram,Escitalopram (Lexapro),BLOOD PRESSURE FLUCTUATION,296
escitalopram,Escitalopram (Lexapro),PHYSICAL DECONDITIONING,295
escitalopram,Escitalopram (Lexapro),FEELING COLD,293
escitalopram,Escitalopram (Lexapro),BLOOD GLUCOSE DECREASED,292
escitalopram,Escitalopram (Lexapro),CORONARY ARTERY DISEASE,292
escitalopram,Escitalopram (Lexapro),EYE SWELLING,292
escitalopram,Escitalopram (Lexapro),PNEUMONIA ASPIRATION,292
escitalopram,Escitalopram (Lexapro),HYPOPHAGIA,291
escitalopram,Escitalopram (Lexapro),NEURALGIA,291
escitalopram,Escitalopram (Lexapro),NEUROLEPTIC MALIGNANT SYNDROME,291
escitalopram,Escitalopram (Lexapro),NORMOCHROMIC NORMOCYTIC ANAEMIA,291
escitalopram,Escitalopram (Lexapro),PSORIATIC ARTHROPATHY,291
escitalopram,Escitalopram (Lexapro),LIMB DISCOMFORT,290
escitalopram,Escitalopram (Lexapro),SKIN BURNING SENSATION,289
escitalopram,Escitalopram (Lexapro),BREAST CANCER,288
escitalopram,Escitalopram (Lexapro),ENCEPHALOPATHY,288
escitalopram,Escitalopram (Lexapro),HAEMATOCRIT DECREASED,288
escitalopram,Escitalopram (Lexapro),ACTIVITIES OF DAILY LIVING IMPAIRED,287
escitalopram,Escitalopram (Lexapro),DYSTONIA,287
escitalopram,Escitalopram (Lexapro),BLOOD SODIUM DECREASED,286
escitalopram,Escitalopram (Lexapro),CONJUNCTIVITIS ALLERGIC,285
escitalopram,Escitalopram (Lexapro),PREGNANCY,283
escitalopram,Escitalopram (Lexapro),ARTERIOSCLEROSIS CORONARY ARTERY,282
escitalopram,Escitalopram (Lexapro),SYSTEMIC LUPUS ERYTHEMATOSUS,282
escitalopram,Escitalopram (Lexapro),DIVERTICULITIS,281
escitalopram,Escitalopram (Lexapro),COLITIS,280
escitalopram,Escitalopram (Lexapro),MYOCLONUS,279
escitalopram,Escitalopram (Lexapro),GALLBLADDER DISORDER,278
escitalopram,Escitalopram (Lexapro),INTESTINAL OBSTRUCTION,278
escitalopram,Escitalopram (Lexapro),IRRITABLE BOWEL SYNDROME,278
escitalopram,Escitalopram (Lexapro),PREMATURE BABY,278
escitalopram,Escitalopram (Lexapro),BLOOD PRESSURE SYSTOLIC INCREASED,277
escitalopram,Escitalopram (Lexapro),EAR INFECTION,272
escitalopram,Escitalopram (Lexapro),SPIROMETRY ABNORMAL,270
escitalopram,Escitalopram (Lexapro),INTENTIONAL DOSE OMISSION,269
escitalopram,Escitalopram (Lexapro),BODY TEMPERATURE INCREASED,268
escitalopram,Escitalopram (Lexapro),RASH MACULAR,268
escitalopram,Escitalopram (Lexapro),LIVER DISORDER,267
escitalopram,Escitalopram (Lexapro),PULMONARY FIBROSIS,267
escitalopram,Escitalopram (Lexapro),C-REACTIVE PROTEIN INCREASED,266
escitalopram,Escitalopram (Lexapro),DUST ALLERGY,266
escitalopram,Escitalopram (Lexapro),OBSESSIVE-COMPULSIVE DISORDER,266
escitalopram,Escitalopram (Lexapro),HYPOACUSIS,265
escitalopram,Escitalopram (Lexapro),IMPAIRED HEALING,265
escitalopram,Escitalopram (Lexapro),MITE ALLERGY,265
escitalopram,Escitalopram (Lexapro),MYCOTIC ALLERGY,265
escitalopram,Escitalopram (Lexapro),DIABETES MELLITUS INADEQUATE CONTROL,263
escitalopram,Escitalopram (Lexapro),NEUTROPHIL COUNT DECREASED,262
escitalopram,Escitalopram (Lexapro),ATRIAL SEPTAL DEFECT,260
escitalopram,Escitalopram (Lexapro),CARDIAC MURMUR,260
escitalopram,Escitalopram (Lexapro),DEVICE EXPULSION,260
escitalopram,Escitalopram (Lexapro),PRESCRIBED OVERDOSE,259
escitalopram,Escitalopram (Lexapro),PRODUCT DOSE OMISSION IN ERROR,259
escitalopram,Escitalopram (Lexapro),INITIAL INSOMNIA,258
escitalopram,Escitalopram (Lexapro),SKIN DISORDER,257
escitalopram,Escitalopram (Lexapro),OCULAR HYPERAEMIA,255
escitalopram,Escitalopram (Lexapro),ACUTE RESPIRATORY FAILURE,254
escitalopram,Escitalopram (Lexapro),SEPTIC SHOCK,252
escitalopram,Escitalopram (Lexapro),EYE DISORDER,251
escitalopram,Escitalopram (Lexapro),IMPAIRED GASTRIC EMPTYING,250
escitalopram,Escitalopram (Lexapro),LIVER FUNCTION TEST ABNORMAL,250
escitalopram,Escitalopram (Lexapro),HYPOMAGNESAEMIA,249
escitalopram,Escitalopram (Lexapro),ABORTION SPONTANEOUS,248
escitalopram,Escitalopram (Lexapro),PANCREATITIS ACUTE,247
escitalopram,Escitalopram (Lexapro),PROCEDURAL PAIN,246
escitalopram,Escitalopram (Lexapro),BLOOD BILIRUBIN INCREASED,244
escitalopram,Escitalopram (Lexapro),HAEMORRHOIDS,244
escitalopram,Escitalopram (Lexapro),PARKINSONISM,244
escitalopram,Escitalopram (Lexapro),DIABETIC KETOACIDOSIS,243
escitalopram,Escitalopram (Lexapro),HYPOKINESIA,243
escitalopram,Escitalopram (Lexapro),THIRST,243
escitalopram,Escitalopram (Lexapro),CHOLECYSTITIS CHRONIC,242
escitalopram,Escitalopram (Lexapro),OSTEOPENIA,242
escitalopram,Escitalopram (Lexapro),ORAL PAIN,241
escitalopram,Escitalopram (Lexapro),PALLOR,241
escitalopram,Escitalopram (Lexapro),COORDINATION ABNORMAL,240
escitalopram,Escitalopram (Lexapro),INJECTION SITE MASS,240
escitalopram,Escitalopram (Lexapro),URINARY TRACT DISORDER,240
escitalopram,Escitalopram (Lexapro),MATERNAL DRUGS AFFECTING FOETUS,239
escitalopram,Escitalopram (Lexapro),SKIN LESION,238
escitalopram,Escitalopram (Lexapro),EATING DISORDER,237
escitalopram,Escitalopram (Lexapro),UPPER LIMB FRACTURE,237
escitalopram,Escitalopram (Lexapro),ABASIA,235
escitalopram,Escitalopram (Lexapro),PRE-EXISTING CONDITION IMPROVED,235
escitalopram,Escitalopram (Lexapro),TOOTHACHE,235
escitalopram,Escitalopram (Lexapro),ABDOMINAL PAIN LOWER,234
escitalopram,Escitalopram (Lexapro),ACCIDENTAL EXPOSURE TO PRODUCT,234
escitalopram,Escitalopram (Lexapro),LOWER RESPIRATORY TRACT INFECTION,233
escitalopram,Escitalopram (Lexapro),PULMONARY MASS,233
escitalopram,Escitalopram (Lexapro),AMAUROSIS FUGAX,232
escitalopram,Escitalopram (Lexapro),INTERVERTEBRAL DISC DEGENERATION,232
escitalopram,Escitalopram (Lexapro),EAR PAIN,231
escitalopram,Escitalopram (Lexapro),POISONING DELIBERATE,231
escitalopram,Escitalopram (Lexapro),RESPIRATORY DISTRESS,230
escitalopram,Escitalopram (Lexapro),SEASONAL ALLERGY,230
escitalopram,Escitalopram (Lexapro),GINGIVAL PAIN,229
escitalopram,Escitalopram (Lexapro),BONE DISORDER,228
escitalopram,Escitalopram (Lexapro),SPINAL OSTEOARTHRITIS,228
escitalopram,Escitalopram (Lexapro),WOUND,228
escitalopram,Escitalopram (Lexapro),HEART RATE IRREGULAR,226
escitalopram,Escitalopram (Lexapro),JOINT INJURY,226
escitalopram,Escitalopram (Lexapro),KIDNEY INFECTION,226
escitalopram,Escitalopram (Lexapro),MUSCLE TIGHTNESS,226
escitalopram,Escitalopram (Lexapro),SINUS DISORDER,226
escitalopram,Escitalopram (Lexapro),GAMMA-GLUTAMYLTRANSFERASE INCREASED,225
escitalopram,Escitalopram (Lexapro),ANGINA PECTORIS,224
escitalopram,Escitalopram (Lexapro),BRAIN FOG,224
escitalopram,Escitalopram (Lexapro),NEOPLASM MALIGNANT,224
escitalopram,Escitalopram (Lexapro),TORSADE DE POINTES,223
escitalopram,Escitalopram (Lexapro),MUSCULOSKELETAL CHEST PAIN,222
escitalopram,Escitalopram (Lexapro),THROAT TIGHTNESS,222
escitalopram,Escitalopram (Lexapro),DRUG EFFECT INCOMPLETE,221
escitalopram,Escitalopram (Lexapro),GENERALISED TONIC-CLONIC SEIZURE,221
escitalopram,Escitalopram (Lexapro),HIATUS HERNIA,221
escitalopram,Escitalopram (Lexapro),JOINT STIFFNESS,221
escitalopram,Escitalopram (Lexapro),CLOSTRIDIUM DIFFICILE INFECTION,220
escitalopram,Escitalopram (Lexapro),RESPIRATORY DISORDER,220
escitalopram,Escitalopram (Lexapro),RHINITIS,219
escitalopram,Escitalopram (Lexapro),SINUS BRADYCARDIA,219
escitalopram,Escitalopram (Lexapro),GASTROENTERITIS VIRAL,218
escitalopram,Escitalopram (Lexapro),NEPHROGENIC ANAEMIA,218
escitalopram,Escitalopram (Lexapro),ANKLE FRACTURE,217
escitalopram,Escitalopram (Lexapro),THERAPEUTIC RESPONSE SHORTENED,217
escitalopram,Escitalopram (Lexapro),DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,216
escitalopram,Escitalopram (Lexapro),AFFECTIVE DISORDER,215
escitalopram,Escitalopram (Lexapro),COLD SWEAT,215
escitalopram,Escitalopram (Lexapro),DRUG LEVEL INCREASED,214
escitalopram,Escitalopram (Lexapro),GASTRIC ULCER,214
escitalopram,Escitalopram (Lexapro),MOUTH ULCERATION,214
escitalopram,Escitalopram (Lexapro),VISUAL ACUITY REDUCED,214
escitalopram,Escitalopram (Lexapro),PAROSMIA,212
escitalopram,Escitalopram (Lexapro),LYMPHOCYTE COUNT DECREASED,211
escitalopram,Escitalopram (Lexapro),FEMUR FRACTURE,210
escitalopram,Escitalopram (Lexapro),POST-TRAUMATIC STRESS DISORDER,210
escitalopram,Escitalopram (Lexapro),PULMONARY HYPERTENSION,210
escitalopram,Escitalopram (Lexapro),PRODUCT ADMINISTRATION INTERRUPTED,209
escitalopram,Escitalopram (Lexapro),SKIN ULCER,209
escitalopram,Escitalopram (Lexapro),EYE PRURITUS,207
escitalopram,Escitalopram (Lexapro),JAUNDICE,207
escitalopram,Escitalopram (Lexapro),SHOCK,207
escitalopram,Escitalopram (Lexapro),DEAFNESS,205
escitalopram,Escitalopram (Lexapro),SCAR,204
escitalopram,Escitalopram (Lexapro),VASCULITIS,204
escitalopram,Escitalopram (Lexapro),ACUTE MYOCARDIAL INFARCTION,203
escitalopram,Escitalopram (Lexapro),SLEEP TERROR,203
escitalopram,Escitalopram (Lexapro),CARPAL TUNNEL SYNDROME,202
escitalopram,Escitalopram (Lexapro),TOOTH DISORDER,202
escitalopram,Escitalopram (Lexapro),BRUXISM,201
escitalopram,Escitalopram (Lexapro),LEUKOCYTOSIS,201
escitalopram,Escitalopram (Lexapro),DIABETIC NEUROPATHY,200
escitalopram,Escitalopram (Lexapro),PRESCRIBED UNDERDOSE,200
escitalopram,Escitalopram (Lexapro),PRODUCT PRESCRIBING ERROR,200
escitalopram,Escitalopram (Lexapro),CARDIOGENIC SHOCK,199
escitalopram,Escitalopram (Lexapro),DISABILITY,199
escitalopram,Escitalopram (Lexapro),HEMIPARESIS,199
escitalopram,Escitalopram (Lexapro),PSYCHOLOGICAL TRAUMA,199
escitalopram,Escitalopram (Lexapro),SENSORY DISTURBANCE,199
escitalopram,Escitalopram (Lexapro),LACRIMATION INCREASED,198
escitalopram,Escitalopram (Lexapro),MITRAL VALVE INCOMPETENCE,198
escitalopram,Escitalopram (Lexapro),NEUROLOGICAL SYMPTOM,198
escitalopram,Escitalopram (Lexapro),SCIATICA,198
escitalopram,Escitalopram (Lexapro),SMALL FOR DATES BABY,198
escitalopram,Escitalopram (Lexapro),HYPOCALCAEMIA,197
escitalopram,Escitalopram (Lexapro),PERICARDIAL EFFUSION,197
escitalopram,Escitalopram (Lexapro),ATELECTASIS,196
escitalopram,Escitalopram (Lexapro),MULTIPLE ALLERGIES,196
escitalopram,Escitalopram (Lexapro),SOMNAMBULISM,196
escitalopram,Escitalopram (Lexapro),DRUG TOXICITY,195
escitalopram,Escitalopram (Lexapro),PLASMA CELL MYELOMA,195
escitalopram,Escitalopram (Lexapro),BEDRIDDEN,194
escitalopram,Escitalopram (Lexapro),POST PROCEDURAL COMPLICATION,194
escitalopram,Escitalopram (Lexapro),UPPER-AIRWAY COUGH SYNDROME,194
escitalopram,Escitalopram (Lexapro),VENTRICULAR TACHYCARDIA,194
escitalopram,Escitalopram (Lexapro),UPPER GASTROINTESTINAL HAEMORRHAGE,193
escitalopram,Escitalopram (Lexapro),VITAMIN D DEFICIENCY,193
escitalopram,Escitalopram (Lexapro),HEPATIC FAILURE,192
escitalopram,Escitalopram (Lexapro),MENORRHAGIA,192
escitalopram,Escitalopram (Lexapro),MUSCULOSKELETAL DISCOMFORT,191
escitalopram,Escitalopram (Lexapro),RASH GENERALISED,191
escitalopram,Escitalopram (Lexapro),WRIST FRACTURE,191
escitalopram,Escitalopram (Lexapro),GRAND MAL CONVULSION,190
escitalopram,Escitalopram (Lexapro),PELVIC PAIN,190
escitalopram,Escitalopram (Lexapro),CARDIOMEGALY,189
escitalopram,Escitalopram (Lexapro),LIP SWELLING,189
escitalopram,Escitalopram (Lexapro),LABORATORY TEST ABNORMAL,188
escitalopram,Escitalopram (Lexapro),LACTIC ACIDOSIS,188
escitalopram,Escitalopram (Lexapro),PRODUCT AVAILABILITY ISSUE,188
escitalopram,Escitalopram (Lexapro),BLOOD COUNT ABNORMAL,187
escitalopram,Escitalopram (Lexapro),FAECES DISCOLOURED,187
escitalopram,Escitalopram (Lexapro),LOCALISED INFECTION,187
escitalopram,Escitalopram (Lexapro),PHARMACEUTICAL PRODUCT COMPLAINT,187
escitalopram,Escitalopram (Lexapro),CHOKING,186
escitalopram,Escitalopram (Lexapro),INCONTINENCE,186
escitalopram,Escitalopram (Lexapro),BACK DISORDER,184
escitalopram,Escitalopram (Lexapro),BRONCHIECTASIS,184
escitalopram,Escitalopram (Lexapro),HAIR TEXTURE ABNORMAL,184
escitalopram,Escitalopram (Lexapro),HUNGER,184
escitalopram,Escitalopram (Lexapro),LIVER FUNCTION TEST INCREASED,184
escitalopram,Escitalopram (Lexapro),DRUG WITHDRAWAL SYNDROME NEONATAL,183
escitalopram,Escitalopram (Lexapro),BLOOD POTASSIUM INCREASED,182
escitalopram,Escitalopram (Lexapro),CANDIDA INFECTION,182
escitalopram,Escitalopram (Lexapro),EUPHORIC MOOD,182
escitalopram,Escitalopram (Lexapro),MUSCLE SPASTICITY,182
escitalopram,Escitalopram (Lexapro),AGEUSIA,181
escitalopram,Escitalopram (Lexapro),ELECTROCARDIOGRAM QRS COMPLEX PROLONGED,181
escitalopram,Escitalopram (Lexapro),FEEDING DISORDER,181
escitalopram,Escitalopram (Lexapro),INTERSTITIAL LUNG DISEASE,181
escitalopram,Escitalopram (Lexapro),PANIC REACTION,181
escitalopram,Escitalopram (Lexapro),PRURITUS GENERALISED,179
escitalopram,Escitalopram (Lexapro),VENTRICULAR SEPTAL DEFECT,179
escitalopram,Escitalopram (Lexapro),DRUG ADMINISTRATION ERROR,178
escitalopram,Escitalopram (Lexapro),BLOOD PRESSURE ABNORMAL,177
escitalopram,Escitalopram (Lexapro),CHOLESTASIS,177
escitalopram,Escitalopram (Lexapro),ORAL HERPES,177
escitalopram,Escitalopram (Lexapro),PRODUCT ADMINISTRATION ERROR,177
escitalopram,Escitalopram (Lexapro),QUALITY OF LIFE DECREASED,177
escitalopram,Escitalopram (Lexapro),SUBDURAL HAEMATOMA,177
escitalopram,Escitalopram (Lexapro),HYPOPNOEA,176
escitalopram,Escitalopram (Lexapro),MELAENA,176
escitalopram,Escitalopram (Lexapro),LOWER LIMB FRACTURE,175
escitalopram,Escitalopram (Lexapro),SUSPECTED SUICIDE,175
escitalopram,Escitalopram (Lexapro),ATAXIA,174
escitalopram,Escitalopram (Lexapro),BLOOD URINE PRESENT,174
escitalopram,Escitalopram (Lexapro),GLAUCOMA,173
escitalopram,Escitalopram (Lexapro),BLOOD UREA INCREASED,172
escitalopram,Escitalopram (Lexapro),HERNIA,172
escitalopram,Escitalopram (Lexapro),HYPOTONIA,172
escitalopram,Escitalopram (Lexapro),INSURANCE ISSUE,172
escitalopram,Escitalopram (Lexapro),OSTEOMYELITIS,172
escitalopram,Escitalopram (Lexapro),PERSONALITY CHANGE,172
escitalopram,Escitalopram (Lexapro),PNEUMONITIS,172
escitalopram,Escitalopram (Lexapro),SPINAL FRACTURE,172
escitalopram,Escitalopram (Lexapro),DECREASED INTEREST,171
